id x y z vx vy vz fx fy fz c_apE 
43 4.61717 4.19869 1.21192 1.18262 -0.524436 6.11743 -1.8323 0.0911776 -0.064794 -5.17738 
44 0.0125322 12.2247 1.04524 1.18883 5.34661 -0.781611 0.278481 -1.75633 -0.144488 -5.08973 
45 4.54246 3.93348 5.85436 2.72473 1.57768 2.18284 -0.216869 1.03702 0.841015 -5.02662 
46 0.115987 11.7918 5.96637 1.63126 -5.70397 0.0667046 -0.757435 1.02918 -0.998328 -5.25709 
47 4.49814 4.08768 10.39 -1.08028 1.04037 0.479025 -0.440806 0.795124 -0.192127 -5.25669 
48 0.0367697 11.8306 10.6436 -2.78675 1.92359 -3.32004 -0.303593 1.04438 0.0610959 -5.04265 
49 2.74144 6.67836 1.14021 -3.88506 0.035834 2.109 0.75584 0.296694 -0.0490928 -5.31472 
50 7.47072 14.4727 1.16173 0.618782 2.85274 3.7878 0.948542 0.204146 -0.254432 -4.77643 
51 2.78609 7.15895 5.92665 2.32102 1.4829 -0.278265 1.12082 -2.01569 0.165152 -4.77499 
52 7.46901 14.4302 5.7653 3.54497 0.289885 2.2657 -0.406982 -0.103499 -0.209646 -5.19582 
53 2.77192 6.6983 10.4606 1.54853 -1.73598 -2.60768 1.16954 0.640531 -0.268854 -5.17231 
54 7.43006 14.6266 10.594 -4.24346 1.14823 0.229093 0.162516 -1.24026 0.0354387 -5.06955 
55 1.46243 0.939524 3.37092 2.60834 1.31481 -0.846512 0.0654984 0.0560593 -0.348831 -5.10918 
56 5.87653 8.53224 3.55506 -2.14838 6.13598 -5.19376 -0.412448 -0.0474435 0.782187 -5.13027 
57 1.36147 0.61276 8.39539 4.56024 -1.53699 0.928198 0.731099 0.862904 -0.218465 -5.11546 
58 6.02733 8.50365 8.11711 -1.78868 1.18396 -0.192437 -1.14429 0.374461 0.0851528 -5.0461 
59 1.47541 0.719274 12.8656 -1.14159 3.68387 -1.60699 -0.105854 0.237633 -0.219368 -5.23734 
60 5.93239 8.6156 12.8751 -0.642707 -0.496633 -3.69982 -0.24418 -0.388535 -0.27183 -5.26723 
61 8.8295 3.4302 3.57133 5.1867 4.83066 1.47449 -0.108612 -0.655183 0.102299 -5.23944 
62 4.61344 11.1825 3.56177 -1.65064 -0.650705 0.60658 -1.30168 -0.088376 -0.0122387 -5.14854 
63 8.75201 3.29933 8.24111 0.894773 -0.543134 2.8689 -0.106819 0.200889 -0.283466 -5.07587 
64 4.32544 11.1016 8.18206 -2.02381 -1.61764 -2.66199 2.83098 0.326184 0.349468 -4.82783 
65 0.0919848 3.29111 13.0301 -0.194736 1.51598 -7.69931 -0.0514327 0.62345 0.134851 -5.06954 
66 4.34774 11.0302 12.7515 2.60039 -2.19171 1.50111 0.990786 0.541822 0.337697 -5.14029 
67 7.16164 6.00561 3.4508 -0.797835 -2.49749 -4.53415 0.604797 -0.442841 0.510233 -5.22068 
68 2.9603 13.7774 3.3099 -4.60473 2.17275 -1.37503 0.216758 -1.19433 0.240457 -5.10879 
69 7.34903 6.09236 8.19058 0.87204 -3.04286 -1.6638 0.295891 -1.09922 -0.221026 -5.16419 
70 3.23017 13.5528 8.09042 -3.60608 -0.519051 -1.97983 -1.20276 0.69268 0.0335576 -5.02156 
71 7.26033 5.81036 12.7844 5.60577 -1.6953 -2.76357 0.677416 0.384065 -0.165069 -5.09752 
72 3.08031 13.4514 12.9839 -2.12048 2.85111 6.6672 -0.410848 0.910676 0.160021 -5.02291 
73 4.49525 0.790174 3.44424 2.62628 -1.01441 -1.72737 0.0558384 0.0289613 -0.058554 -5.13463 
74 8.83764 8.43657 3.43168 -2.85324 1.13222 -2.0551 -0.0990117 -0.347321 -0.254374 -5.13388 
75 4.3676 0.833042 8.22235 3.37086 -6.43019 -2.0102 0.276902 0.465292 0.2213 -5.06856 
76 8.86997 8.63263 8.23486 5.7477 -1.20478 4.31445 0.629859 -1.27923 -0.0962419 -5.04128 
77 4.36648 0.825109 12.696 1.86515 -0.451809 -3.00558 -0.0616516 -0.237414 0.141096 -5.18631 
78 0.00310738 8.39822 13.0031 1.71263 -4.03344 -1.22839 -0.630702 0.214218 0.152916 -5.09653 
79 2.99638 3.28688 3.59717 -7.53496 1.96498 4.1214 -0.626339 0.394025 0.497529 -5.23543 
80 7.53517 10.9431 3.38034 3.69112 -1.02531 2.10197 -0.772628 1.20369 1.09845 -4.98239 
81 2.77497 3.28554 8.19385 -7.89458 2.32894 -2.26506 0.97364 -0.444323 -0.229088 -5.06053 
82 7.38399 11.0089 8.29718 -4.74714 -3.75296 -7.01153 -0.938469 1.85611 0.499357 -5.13215 
83 3.02789 3.31864 12.7612 -6.1286 0.537389 -0.460429 -0.127058 0.448688 0.0813729 -5.25114 
84 7.52615 11.0563 12.82 0.573485 1.49348 -5.35723 -0.713507 0.719687 -0.0970941 -5.04314 
85 1.44625 5.85619 3.49185 -5.83365 1.52201 5.0711 -0.338382 0.508921 -0.495564 -5.10125 
86 5.9982 13.5643 3.50379 0.913211 1.8243 -2.3696 -0.257785 0.533372 0.114295 -5.0288 
87 1.46952 5.73422 8.19098 3.46768 -1.19643 -2.11569 -0.593367 1.17541 0.155175 -5.11476 
88 5.89232 13.9512 8.28899 -1.47411 -0.990403 -2.74855 0.598506 -2.14585 0.424217 -4.86803 
89 1.40227 5.94143 13.0284 -3.21015 -1.99727 -6.31291 0.180358 -0.62283 0.448739 -5.14254 
90 5.99714 13.7902 12.972 5.57527 5.54664 4.86866 -0.717604 -0.848641 0.052121 -5.1622 
91 7.32584 0.746445 3.55328 -4.4699 -1.48942 -1.07839 0.278777 1.23317 -0.0368443 -5.1024 
92 2.98778 8.55301 3.39185 5.36045 -1.83549 1.67057 -0.380518 -0.109826 0.0582105 -5.22874 
93 7.4551 0.58717 8.22121 2.03528 -1.12506 -0.432761 -0.333007 2.22535 -0.210937 -4.96912 
94 3.02593 8.71354 8.30088 4.3004 -1.2912 -2.28273 -0.644474 -1.5158 0.155656 -5.01761 
95 7.33695 1.04899 12.9686 1.86566 1.00969 3.39208 0.644255 -0.863846 -0.350083 -5.00446 
96 2.73658 8.57395 12.7609 -1.73784 -2.43533 0.225999 1.58477 -0.501037 0.235452 -5.12794 
97 5.80047 3.53306 3.59432 2.08756 0.0773183 -1.99924 0.0159983 -0.990236 -0.0252377 -5.02268 
98 1.3218 11.0764 3.53761 -5.29176 1.3608 2.98929 1.73821 0.411758 -0.231521 -4.81047 
99 6.04651 3.46281 8.14809 0.589503 -5.87717 2.75133 -2.03909 -0.653532 -0.392193 -5.08218 
100 1.48487 11.0638 8.22944 3.97671 -4.89847 -1.37644 -0.448485 0.781898 0.0740642 -5.07252 
101 5.92293 3.37587 12.8907 2.9426 1.42278 1.15663 -0.392839 0.81749 -0.0821198 -4.96096 
102 1.32635 11.0997 13.0069 3.26651 -2.54248 -0.533402 0.257888 -0.166573 -0.16478 -5.14173 
103 4.17151 5.97034 3.62478 1.21443 -1.05837 4.70524 1.45732 0.353538 0.0264901 -5.158 
104 0.0230016 13.7849 3.43234 1.26747 1.15051 0.935612 -0.337827 -0.783802 0.00939176 -5.16005 
105 4.33517 6.07595 8.11588 1.51684 -0.92273 -3.07633 0.230145 -1.11136 0.0462681 -5.1343 
106 0.036107 13.6754 8.35358 -0.443665 1.7358 -6.09937 0.523956 -1.47953 0.166024 -5.11027 
107 4.37671 6.01425 12.732 -1.70477 3.78122 1.02582 -0.203232 -0.143794 0.427062 -5.35927 
108 8.66623 13.8514 12.8907 -2.31506 2.95177 2.39285 1.94924 -0.262157 0.443663 -4.99536 
1 0.368547 1.87386 1.22583 4.43473 2.24219 -2.51405 -2.59055 -0.147391 0.300668 -5.01243 
2 4.31576 9.18804 1.13689 -3.35077 -2.10195 0.323078 0.720604 1.47457 0.529541 -5.0184 
3 0.0621546 1.88828 5.78966 1.61653 2.96636 -1.30298 -0.723725 -1.66466 0.530996 -4.92555 
4 4.41812 9.35106 5.76233 -0.00796784 -3.7564 3.70953 0.42363 -0.284725 -0.0665835 -5.26205 
5 0.148354 1.50096 10.4331 0.094783 1.31043 0.874197 -1.24667 0.968494 0.35427 -5.24109 
6 4.39101 9.33306 10.5714 3.91483 0.197247 3.53049 1.47829 -0.310039 0.300784 -5.06884 
7 7.41798 4.20582 1.16818 0.70906 0.13333 0.229673 -0.117755 -0.297089 -0.14748 -5.1133 
8 3.06815 11.8892 1.11534 -2.90192 5.0387 -2.4808 -1.38477 0.154432 -0.350325 -5.1173 
9 7.24552 4.13241 5.88378 0.765937 -1.89977 1.61994 0.684964 0.888329 0.00304551 -5.025 
10 3.0597 12.0945 5.89904 -3.90407 -3.36178 2.43141 -0.249646 -0.993682 -0.0559666 -5.13003 
11 7.17639 4.13398 10.521 1.00071 1.36181 -2.00862 1.66743 -0.0440251 -0.0420809 -4.96976 
12 2.94084 11.8103 10.613 -3.4958 -0.502048 -3.52882 -1.10884 0.0696193 0.0940237 -4.94097 
13 5.83941 6.68301 1.2755 4.52368 -1.2833 3.44306 0.497871 0.118572 0.234328 -5.07425 
14 1.27609 14.6158 1.15142 -3.48962 1.09147 5.81679 1.64688 -0.869303 -0.217122 -5.0568 
15 6.22743 6.88599 5.63575 -2.66641 -0.392478 3.45739 -2.61243 -0.469988 0.242754 -5.06412 
16 1.50795 14.7093 5.83658 4.46794 1.3487 1.98162 -0.1582 -0.750836 -0.186237 -5.11116 
17 5.90786 6.63402 10.6083 2.32024 0.678305 -2.77103 -0.0152572 1.17016 -0.417439 -5.18683 
18 1.30511 14.3892 10.6426 4.19271 5.48035 -1.38965 1.34544 -0.243299 -0.330594 -4.90863 
19 3.07252 1.79955 1.06893 -4.39553 -1.66378 9.21119 -0.813337 -0.504247 -0.0174974 -4.86732 
20 7.2503 9.52458 0.800005 0.594331 -1.46143 2.11105 -0.0219795 -0.555855 1.48221 -5.12664 
21 3.01266 1.87269 5.88609 0.679676 2.53331 -1.10276 -0.0958019 -0.640795 0.237647 -5.01686 
22 7.36711 9.31771 5.89106 0.161814 -2.7137 0.164463 0.425402 2.05395 -0.192483 -5.12228 
23 3.12979 1.48141 10.5767 -3.31803 2.85798 3.32763 -1.40865 0.342282 -0.0812675 -5.04441 
24 7.36358 9.39328 10.5726 2.69506 -2.98511 -2.68278 -0.344556 -0.415645 0.361545 -5.17265 
25 1.5026 4.40726 1.16459 -4.28351 1.20889 0.95269 -1.20861 -0.583037 0.123246 -4.9446 
26 5.91123 12.0856 1.17747 -0.141654 -1.09445 2.53371 -0.019603 -0.214527 -0.101713 -5.0361 
27 1.35048 4.20536 5.91743 -3.00918 0.278297 -0.359561 0.573931 2.06071 0.236761 -5.06824 
28 5.88365 11.9551 5.65872 -3.95258 -3.4274 -6.43528 1.07096 -0.582981 0.29105 -5.14521 
29 1.6842 4.09696 10.356 -0.188146 -2.20895 -3.30581 -2.24884 0.890275 0.307805 -5.13964 
30 5.77288 11.8916 10.6111 0.908672 -6.57846 -0.194034 0.853943 -0.608948 -0.449234 -5.05681 
31 8.8132 6.80193 1.07667 1.2907 6.6853 -2.61563 0.013382 0.544629 0.124303 -5.16277 
32 4.2913 14.4988 1.23576 2.87052 -1.99651 1.07874 0.893448 1.13524 0.0959041 -5.11433 
33 8.75126 6.89505 5.99237 3.07694 0.325923 5.78568 1.50707 -1.44926 0.742935 -4.95244 
34 4.47459 14.5473 5.77784 -2.55729 -3.20396 1.11565 -0.427365 -0.0937268 0.377834 -5.03242 
35 8.71391 6.87648 10.3565 -0.341694 0.31127 1.96976 1.25643 -0.628757 -0.0891957 -5.15671 
36 4.37446 14.2281 10.6051 -2.25962 1.83982 -0.234199 0.307214 1.52734 0.331137 -5.08888 
37 5.75895 1.78528 1.20257 2.49722 0.0140301 -3.02522 2.20159 -0.749653 0.523813 -4.83032 
38 1.32019 9.2701 1.13842 -1.241 -1.95349 -1.78713 0.185415 0.277498 0.0949504 -4.99388 
39 5.8251 1.58319 5.81713 -0.456656 4.32418 1.73784 0.552687 0.517812 -0.346406 -5.07194 
40 1.46389 9.43696 5.66745 3.04548 -1.72717 2.88033 0.214561 -0.0272663 0.446767 -5.13875 
41 5.86437 1.66058 10.6327 -0.808799 -1.63314 3.63039 0.222751 -1.15113 -0.014278 -5.02591 
42 1.52705 9.36679 10.5313 2.06824 0.94506 0.0194809 -0.535829 0.132663 0.482609 -5.22354 
43 4.10321 4.36421 1.25261 0.0368322 -0.270436 -0.737622 2.4096 -0.481888 0.0818334 -4.90722 
44 0.0122479 11.8058 1.20999 -1.10782 -5.80566 2.67869 -0.390813 1.22216 -0.143095 -5.09297 
45 4.39521 4.38394 5.93533 -2.18108 1.4447 -5.82826 0.563878 -0.970392 -0.635344 -5.10432 
46 0.102102 11.9954 5.82877 -0.170227 4.26359 -2.47908 -0.92711 0.0288472 -0.408891 -5.03432 
47 4.29023 4.27363 10.578 -1.64955 -1.26869 3.10845 0.27968 -0.811808 -0.310986 -4.954 
48 8.78933 12.0027 10.3293 0.684053 -4.6054 2.59459 0.182502 -0.884919 0.348773 -5.07825 
49 2.93766 6.89247 1.32553 1.55967 3.57142 2.02384 -1.24709 -0.135643 0.356024 -4.94671 
50 7.41024 14.7503 1.31961 -2.59462 -0.504538 -2.96786 -0.161133 -1.0299 -0.155674 -5.18206 
51 3.08168 6.6887 5.83211 1.31795 -4.5631 -1.62151 -0.81734 1.02268 -0.292919 -5.12307 
52 7.42047 14.4799 5.81729 -4.06889 5.08798 -1.80962 0.513406 0.762643 -0.236839 -5.13251 
53 3.05554 6.86123 10.5262 -1.08226 2.31699 4.51961 -1.24472 -0.401312 -0.625288 -5.09774 
54 7.31951 14.4253 10.5017 0.253048 -0.358697 -2.80313 0.211178 0.664092 -0.0599949 -5.15255 
55 1.50726 0.82416 3.54506 -0.137742 -3.00903 -0.823981 -0.445266 0.34965 0.438485 -4.97121 
56 5.95493 8.61913 3.31296 4.19325 -1.97492 2.90778 -0.640669 0.549393 0.492974 -5.22979 
57 1.69045 0.761044 8.11023 -3.80466 3.0242 -2.79456 -1.50769 -0.310044 0.244545 -5.07677 
58 5.92328 8.42035 8.30113 1.29482 -5.56127 0.270595 0.0360438 0.147075 0.110349 -5.13126 
59 1.48144 0.944497 12.8415 1.81143 0.933741 0.30232 -0.1588 0.283137 -0.235566 -5.18109 
60 5.84509 8.41358 12.8598 -0.944572 -0.894045 2.30522 0.627566 0.702791 -0.247599 -4.88131 
61 8.78742 3.37899 3.61959 -2.50816 -0.444746 -4.33556 1.28944 1.34953 0.0750239 -4.99013 
62 4.2953 11.2151 3.40873 0.443682 -2.56556 -2.71964 1.35789 -0.966745 -0.661541 -4.95755 
63 0.0572324 3.34205 8.20229 -0.600028 1.83268 -0.937301 0.0479981 -0.0380637 0.282727 -5.158 
64 4.49488 11.1243 8.26176 0.41906 -1.57714 0.989293 -0.841233 -1.28777 -0.0846158 -5.02513 
65 8.7303 3.37903 12.8686 -2.69491 1.25186 1.20923 0.889472 0.724919 -0.0518993 -5.27884 
66 4.5811 11.1679 13.0731 -2.86023 1.64238 0.931797 -0.976986 -0.609166 -0.126914 -5.12181 
67 7.33005 5.93672 3.47562 4.8929 0.574943 0.773895 0.0440431 0.612279 -0.501366 -5.08541 
68 2.96391 13.6204 3.58119 1.44319 0.223381 0.964274 -0.369102 0.616828 -0.180806 -5.08554 
69 7.3742 5.74679 8.26548 -3.37548 -2.23271 -0.0935467 0.702783 0.363666 0.14938 -5.04867 
70 2.67677 13.6261 8.33479 2.4814 2.63412 3.71081 2.13093 -0.602089 -0.11875 -5.04798 
71 7.33653 6.0712 13.1017 -2.75455 0.713611 1.58874 0.0391645 -1.17584 -0.481317 -5.18805 
72 2.98572 13.7908 12.7963 1.23522 -1.75814 -5.68865 0.107615 -0.44907 0.256989 -5.08893 
73 4.23074 0.963858 3.53368 -4.50374 1.50055 0.686618 1.21901 -0.433393 -0.474706 -5.05 
74 8.78156 8.6422 3.39945 -1.65353 4.48894 -1.96194 0.311325 0.484182 -0.273904 -5.12845 
75 4.59274 0.632967 8.17168 -0.985884 -2.46424 2.14648 -0.621617 -0.0404309 0.220824 -5.16627 
76 0.0119711 8.4045 8.16502 -7.25453 6.95547 -7.48897 -0.441813 0.497415 0.444775 -5.09565 
77 4.55534 0.881373 13.0123 0.145393 0.788308 4.17912 -0.828594 -0.222517 -0.292652 -5.09688 
78 8.78845 8.55212 12.8722 1.61223 5.82403 -2.50817 0.739997 0.639127 -0.288803 -5.19522 
79 2.87476 3.48414 3.56744 6.55797 2.36725 -3.22891 0.00700243 0.19943 0.271256 -5.09352 
80 7.23407 11.3206 3.47064 -4.24765 -0.812306 -3.70334 0.90664 -1.11338 -0.393113 -5.16749 
81 2.98036 3.34214 8.24365 9.84634 -1.0733 2.36513 -0.222774 0.633562 -0.0758792 -4.97898 
82 7.43171 10.9898 8.25954 5.42552 -1.54732 5.48174 -0.0943315 -0.472727 -0.465732 -5.0848 
83 2.95219 3.46926 12.9438 0.736372 -2.69186 -2.67601 -1.00639 -0.895322 0.127304 -4.92689 
84 7.40254 11.2663 12.9458 1.45664 0.971789 1.6877 -0.0378852 -0.393476 -0.526174 -4.97921 
85 1.37726 6.11987 3.58283 4.65603 -0.621658 -2.75107 -0.443687 -1.18267 0.284885 -5.19827 
86 5.83712 13.7474 3.44608 -0.277391 5.09274 0.699682 0.328888 0.757943 -0.497059 -5.07959 
87 1.45969 6.15904 8.10221 1.08171 -1.31051 1.55117 0.0229999 -2.5203 -0.135267 -4.98664 
88 5.91308 13.3358 8.15481 0.0780417 -0.238489 2.58237 -0.336164 1.55516 -0.49463 -4.98134 
89 1.45902 5.94687 12.7999 0.533044 3.18781 -1.48697 -1.06268 0.512653 0.0382853 -5.27001 
90 5.86941 13.7229 12.9873 -2.54418 -3.65943 -0.657718 1.22367 0.292265 0.159038 -5.06402 
91 7.53128 0.978781 3.5824 4.53873 -0.610141 -1.70488 -1.32938 -1.60636 0.0410658 -5.02879 
92 2.81558 8.55083 3.54175 -4.59396 0.711738 0.632512 1.25349 0.0057316 0.0564384 -4.97614 
93 7.47231 0.823897 8.17221 0.363865 -1.26532 -0.12827 0.0731995 -0.810735 -0.375825 -5.27669 
94 3.01956 8.35042 8.01387 -2.29511 -1.25871 -4.19636 1.13409 1.25079 0.23082 -5.1024 
95 7.43964 0.822643 12.9972 0.508278 -3.18028 -3.77198 0.241965 -0.475056 0.599322 -5.24246 
96 3.10707 8.39831 13.095 1.59324 3.22742 -2.09976 -1.7833 0.580419 -0.765959 -5.12847 
97 5.91952 3.29123 3.52069 -4.60632 -0.282706 0.757266 -0.650471 0.479429 -0.647241 -5.17503 
98 1.70559 11.1508 3.39791 3.72957 -1.50743 -4.32369 -2.32448 -0.0306355 0.108732 -4.85829 
99 5.74188 3.10399 8.31287 -1.01713 1.821 -3.50944 1.3895 0.00801028 -0.139806 -5.12751 
100 1.54018 10.9672 8.24286 -2.50583 -0.579243 -0.534248 0.180328 -0.0798227 0.300993 -5.13321 
101 5.68829 3.47629 12.9985 -0.446642 -1.54358 0.648299 1.7408 -0.153945 0.230365 -5.06023 
102 1.56757 11.0604 12.78 -0.611133 0.569862 -1.38198 0.193162 -0.379566 0.0334218 -5.20157 
103 4.45376 5.92782 3.56228 1.2635 0.120071 -3.49646 -0.416303 0.599101 -0.278329 -5.08695 
104 0.0443307 13.6442 3.58286 -2.38697 0.569841 -2.2638 -0.0625159 0.202259 0.381281 -5.15715 
105 4.64888 5.77535 8.19372 2.77998 2.20183 3.37149 -1.00448 0.415934 -0.369185 -5.09228 
106 8.81823 13.4475 8.05903 -2.04273 3.39766 3.88585 -0.399295 0.470773 -0.780181 -5.07891 
107 4.35107 5.839 13.0985 3.38168 -3.21897 0.0141325 0.206804 0.749153 -0.142799 -5.0698 
108 0.194331 13.5513 12.9218 0.993281 -5.27998 1.74819 -1.22341 1.18623 0.865714 -5.0983 
1 8.65812 1.61746 0.962459 -5.79252 -5.4673 2.47135 1.05105 0.444744 0.0067183 -5.11699 
2 4.4231 9.54359 1.17253 1.25603 1.27049 -2.00463 -0.42021 -0.705903 -0.37443 -5.1588 
3 8.83035 1.62538 5.86624 -1.02337 -2.01425 -1.54497 0.854665 0.480564 0.198179 -5.16912 
4 4.48431 9.30017 5.88071 -1.34479 2.29611 -1.48697 -0.601274 0.241967 0.520666 -5.01907 
5 8.67299 1.73389 10.6731 -1.07651 -2.8814 0.870711 1.01508 -0.48766 0.134679 -5.09804 
6 4.55769 9.30991 10.5331 -2.42966 0.674181 -4.49287 -1.1625 0.418002 -0.704231 -4.98003 
7 7.28258 4.39007 1.17429 -0.281337 4.58494 -0.550804 0.934091 -0.591333 0.0193596 -5.10739 
8 2.78261 12.1293 1.06143 4.65903 -5.56316 5.15125 0.942588 -0.464512 0.344021 -5.10479 
9 7.46814 4.36298 5.74996 3.04513 2.38509 -4.20317 -0.362934 -1.2469 0.203964 -5.10781 
10 2.7739 11.7156 5.85742 2.25698 0.711963 -4.5532 0.341478 0.591146 -0.290653 -5.14611 
11 7.41494 4.2237 10.6098 -5.53968 1.55369 -1.44895 -0.75272 0.692424 -0.47675 -5.05527 
12 2.98396 11.9638 10.3901 5.63583 2.43177 1.2133 0.217487 -0.185918 0.565 -5.19841 
13 6.04662 6.84763 1.15468 -3.9991 0.926869 -5.65926 -1.65141 -0.262807 0.0489932 -5.00896 
14 1.53467 14.4286 1.15979 2.22291 3.43676 -2.2672 -0.64301 1.57818 0.170268 -5.055 
15 5.76484 6.66911 6.00909 0.862937 -2.1268 0.204914 0.876225 0.628592 -0.131272 -5.14983 
16 1.38345 14.3609 5.94169 -5.79075 -4.21795 -1.688 0.144332 0.674171 0.914409 -5.13463 
17 5.90132 6.83962 10.5948 -1.15932 0.0406336 -0.778664 0.607741 -1.37488 -0.231107 -5.06077 
18 1.50392 14.5898 10.4671 -1.67304 -3.33846 1.69176 0.223762 -0.471312 -0.391651 -5.24947 
19 2.8463 1.6383 1.3186 1.71553 2.3646 -5.19288 0.251471 0.629738 0.254886 -5.14039 
20 7.29955 9.23785 1.26393 4.37706 0.08762 1.90665 0.952571 2.1004 0.362894 -5.07401 
21 2.93753 1.64998 5.87123 -2.76056 -4.84087 -1.47131 -0.225804 -0.581533 -0.446922 -5.14137 
22 7.4342 9.4845 5.74795 1.21981 -1.84005 1.67726 -0.558427 -0.807501 -0.0904813 -5.13103 
23 2.82733 1.78239 10.5486 0.084291 1.83472 -1.98538 0.135259 -0.156674 -0.262802 -5.25173 
24 7.47597 9.17033 10.5587 -0.863302 1.05914 -1.74513 0.0178729 1.20566 -0.718624 -5.08864 
25 1.35259 4.38853 1.01218 6.4761 -3.18836 -2.05445 -0.0802443 -0.690498 0.350045 -5.21213 
26 5.75972 11.9208 1.16365 -2.50221 -0.493729 -1.99002 0.491109 0.299059 0.434213 -5.19837 
27 1.56176 4.2911 5.8703 5.35937 -4.43057 -0.584218 0.20634 -0.832375 -0.045415 -5.12198 
28 5.8424 11.9371 5.88059 -0.177756 6.29363 5.19372 -0.465551 0.286185 -0.0411551 -5.10567 
29 1.31938 4.33858 10.619 4.64329 0.227065 4.70046 1.27775 -0.94554 0.406318 -4.91801 
30 5.95138 11.8059 10.5572 -0.833164 5.83071 -3.53613 0.466274 0.3639 0.359449 -5.11532 
31 0.0237935 7.00997 1.11125 0.205041 -3.1056 2.32332 0.453477 -1.00927 -0.102364 -5.13673 
32 4.46478 14.5525 1.08037 0.837967 1.19768 -1.95202 0.0126355 -0.401305 0.170694 -5.15481 
33 0.116608 6.75236 5.7997 -3.0263 1.80178 -1.61328 -0.82181 0.756978 0.367807 -4.99972 
34 4.30596 14.4102 6.00782 0.598766 1.37159 -1.68338 0.235234 0.440672 -0.0498396 -5.23343 
35 0.0824433 6.72807 10.5892 -0.879603 3.34092 -4.0709 -0.9475 0.512365 -0.20476 -4.92683 
36 4.55058 14.611 10.6123 2.16372 -0.568231 1.69936 -0.694706 -0.678882 0.00639618 -5.11531 
37 6.09085 1.60007 1.12874 -3.59847 -1.84818 0.911929 -1.75817 0.219327 -0.893256 -5.01107 
38 1.57206 9.50379 1.09875 2.96008 1.68712 4.47207 -0.93954 -0.349437 -0.562778 -5.23668 
39 5.98535 1.75916 5.87077 0.344443 -2.6765 -0.706264 -0.949915 0.166494 0.0598016 -4.94168 
40 1.43772 9.31612 5.9308 -3.59398 -0.0266452 0.251158 -0.315163 0.421751 0.592014 -5.03399 
41 5.93765 1.58632 10.5585 -2.0417 2.99687 -5.20537 -0.0410438 0.319665 0.216934 -5.13826 
42 1.52308 9.23681 10.2936 -3.33161 2.74347 -0.648801 -1.05709 1.4876 2.2207 -4.976 
43 4.54077 4.14075 0.994702 0.349547 -0.616899 -3.14854 -0.996864 0.514272 -0.265845 -5.23414 
44 8.7732 12.0075 1.18572 -4.09271 4.03445 -4.11834 -0.320408 -1.01049 0.41125 -5.08183 
45 4.45918 4.21939 5.76278 1.38192 -0.920831 3.83002 -0.128793 -0.121471 0.122075 -5.21221 
46 8.64685 12.0146 5.76094 -2.51342 -0.606127 3.53641 0.422615 0.0849078 -0.397816 -5.03879 
47 4.61075 4.16308 10.6409 3.7083 0.311149 -2.16067 -1.24227 0.470192 0.608045 -5.18715 
48 0.0708884 11.8876 10.7048 1.98119 2.9206 -3.16821 -0.462075 -0.742241 -0.544978 -5.21651 
49 2.99501 6.80402 0.940909 3.44386 -2.30474 -5.70186 0.674778 0.568991 0.274861 -5.23563 
50 7.38945 14.377 0.936553 1.07709 -5.68472 2.49283 -0.406299 -0.021934 0.250282 -5.1226 
51 2.87829 6.83389 5.85268 -2.20606 3.06643 2.87093 1.02602 -0.659213 0.119384 -5.00814 
52 7.31736 14.638 5.87991 2.26472 -4.64466 2.63964 -0.494903 -0.582196 0.213412 -5.17881 
53 2.95589 6.71073 10.6006 4.86049 -3.67127 -1.40721 0.821664 -0.0519392 0.809639 -5.04804 
54 7.47516 14.3071 10.6648 2.09618 -1.37534 0.865935 -0.395296 1.10199 0.339515 -5.10747 
55 1.36367 0.928793 3.6411 -1.76146 2.64776 0.0680989 1.03666 -0.819193 -0.176806 -5.24121 
56 5.833 8.3544 3.71533 -3.58783 -1.84117 1.56174 1.15889 1.64643 0.0409542 -4.96657 
57 1.3228 1.04437 8.24304 0.408677 1.13304 2.59694 0.760038 -1.42122 -0.257223 -5.06928 
58 5.92938 8.48009 8.13103 1.67212 5.53542 -1.82661 -0.32816 -0.132088 -0.475653 -5.23029 
59 1.49012 0.629282 13.0811 -1.47664 -3.12366 0.438199 -0.370667 1.35991 -0.229251 -5.12134 
60 5.98427 8.61254 13.0511 1.73691 1.57579 -0.0205269 -0.686405 -1.19385 0.0482599 -5.10423 
61 0.0506665 3.49053 3.41123 2.44244 -2.83001 3.95785 -0.957328 -0.439879 -0.255526 -5.12967 
62 4.35757 10.907 3.49272 -3.25681 3.48856 5.0066 0.537493 1.08071 0.154332 -5.11531 
63 -0.00105777 3.3711 8.2047 0.853494 -2.51416 -2.17866 -0.0681302 0.587233 0.29268 -5.12775 
64 4.46896 10.8477 8.12407 -0.548735 1.88082 0.532766 -0.118712 0.932814 0.188813 -5.03894 
65 0.0553125 3.48593 12.8762 4.08071 -3.11974 4.98314 -0.0822947 -0.826366 0.348036 -5.08867 
66 4.3227 11.0035 12.8391 1.03357 -1.09954 -3.28277 0.321485 0.422819 -0.0564717 -5.10583 
67 7.63443 6.04608 3.67845 -4.94771 1.54123 0.724067 -1.28193 -0.257473 -0.676857 -5.07035 
68 2.94984 13.5629 3.53157 0.491046 -1.86321 2.02127 -0.0769982 0.63818 0.0532715 -5.23262 
69 7.46729 5.98201 8.13699 3.98009 7.7942 0.788043 -0.283068 -0.47266 -0.248026 -5.06125 
